	doc_id	sent_id	sent	subj	subj_begin	subj_end	subj_tag	rel	obj	obj_begin	obj_end	obj_tag
107	6787626	153	Bagaladi -LRB- Greek : Bagalades -RRB- is a comune -LRB- municipality -RRB- in the Province of Reggio Calabria in the Italian region Calabria , located about 120 kilometres -LRB- 75 mi -RRB- southwest of Catanzaro and about 15 kilometres -LRB- 9 mi -RRB- southeast of Reggio Calabria .	Calabria	133	141	LOCATION	P150	Reggio Calabria	268	283	LOCATION
108	6429089	154	Tri-Valley Community Television -LRB- TV30 -RRB- is a non-profit Public-access television , Educational-access television and Government-access television -LRB- GATV -RRB- -LRB- PEG -RRB- television channel serving the Tri-Valley area .  The cities include Livermore , Dublin , Pleasanton and San Ramon .	Livermore	257	266	LOCATION	P131	Dublin	269	275	LOCATION
109	6429089	155	A lawsuit is still pending in Alameda County Superior Court .  According to the CNN website , Davis `` writes , produces and films videos for corporations in El Cerrito , a suburb of Oakland , in northern California . ''	El Cerrito	158	168	LOCATION	P131	Oakland	183	190	LOCATION
110	989307	156	Point Mugu / m uː ˈ ɡ uː / , California -LRB- Chumash : Muwu , `` Beach '' -RRB- is a cape or promontory within Point Mugu State Park on the Pacific Coast in Ventura County , near the town of Port Hueneme and the city of Oxnard .	Ventura County	158	172	LOCATION	P47	Port Hueneme	192	204	LOCATION
111	16208589	157	Dorothy Bryant was born in San Francisco in 1930 , second daughter of Joe and Giuditta Calvetti , both born in Balangero , a factory town near Turin , Italy , and brought to the United States as children .	Balangero	111	120	LOCATION	P131, P47	Turin	143	148	LOCATION
112	21523033	158	Żurawie -LSB- ʐuˈravjɛ -RSB- is a village in the administrative district of Gmina Rudniki , within Olesno County , Opole Voivodeship , in south-western Poland .	Olesno County	99	112	LOCATION	P47, P150	Poland	152	158	LOCATION
113	21523033	158	Żurawie -LSB- ʐuˈravjɛ -RSB- is a village in the administrative district of Gmina Rudniki , within Olesno County , Opole Voivodeship , in south-western Poland .	Opole Voivodeship	115	132	LOCATION	P47, P150	Poland	152	158	LOCATION
114	23374204	159	Mühlenbeck-Mönchmühle is a railway station in the Oberhavel district of Brandenburg .	Oberhavel	50	59	LOCATION	P47	Brandenburg	72	83	LOCATION
115	20581167	160	Jonathan Kariara -LRB- 1935 -- 1993 -RRB- was a Kenyan poet who wrote works including '' A Leopard Lives in a Muu Tree '' .  He was also for several years the manager of Oxford University Press 's branch office in Nairobi .	Oxford University Press	170	193	ORGANIZATION	P17	Nairobi	214	221	LOCATION
116	2180622	161	He was known to be a sympathiser of the Labour Party and though he never dealt with explicitly political themes in his stories , the backdrop of inter and post-war social strife was always intimated . MacLaren Ross was fictionalised as novelist X. Trapnel in Anthony Powell 's A Dance to the Music of Time and as Prince Yakimov in Olivia Manning 's The Balkan Trilogy and was the subject of a 2003 biography Fear and Loathing in Fitzrovia by Paul Willetts .	Anthony Powell	259	273	PERSON	P69	Time	301	305	ORGANIZATION
117	42557777	162	Planning began in 2011 , during development of the Wii remake of Crimson Butterfly .  The key themes are water and the fear of being wet , with the key color being black .  This was inspired by Shibata 's memories of visits to parts of America and his feeling that the dampness in the air paralleled his experiences with supposed supernatural events .	Shibata	194	201	PERSON	P19	America	236	243	LOCATION
118	19351461	163	Angler is the conclusion of that investigation , and arranges the findings in a narrative fashion .  Throughout the course of the interviews , Gellman spoke on record to Secretary of State  Condoleezza Rice , National Security Advisor Stephen J. Hadley , White House Chief of Staff Joshua Bolten and his predecessor Andrew H. Card Jr. , senior presidential advisers Dan Bartlett and Karl Rove , and numerous high-ranking Justice Department alumni , including John Ashcroft and James B. Comey .	Condoleezza Rice	190	206	PERSON	P69	White House	255	266	ORGANIZATION
119	19351461	163	Angler is the conclusion of that investigation , and arranges the findings in a narrative fashion .  Throughout the course of the interviews , Gellman spoke on record to Secretary of State  Condoleezza Rice , National Security Advisor Stephen J. Hadley , White House Chief of Staff Joshua Bolten and his predecessor Andrew H. Card Jr. , senior presidential advisers Dan Bartlett and Karl Rove , and numerous high-ranking Justice Department alumni , including John Ashcroft and James B. Comey .	Karl Rove	383	392	PERSON	P69	Justice Department	421	439	ORGANIZATION
120	33183164	164	In 1902 , Theodor Herzl envisioned Haifa as `` a great park ... with an overhead electrical train ... .	Theodor Herzl	10	23	PERSON	P27	Haifa	35	40	LOCATION
121	33183164	165	In 1909 Dr. Chaim Weizmann , who would later become President of the State of Israel , reported to a Zionist conference in Manchester that things were going well with the `` National Polytecnikum '' .	Chaim Weizmann	12	26	PERSON	P69	Israel	78	84	LOCATION
122	33183164	166	By 1951 , undergraduate enrollment had grown to 966 students .  As the original campus in central Haifa had become too small , Prime Minister David Ben-Gurion selected a 300-acre site on Mount Carmel for a new campus .	David Ben-Gurion	142	158	PERSON	P27, P69	Mount Carmel	187	199	LOCATION
123	30311314	167	Martin Robinson at IGN was more positive towards the title by giving it an 8/10 .  Stating that `` It does n't add anything new to Ridge Race 's well-worn formula , nor does it do anything particularly daring with it , but the 3D overhaul combined with a surplus of content are enough to blow away the dust that 's settled on the series over the years .	Martin Robinson	0	15	PERSON	P54	IGN	19	22	ORGANIZATION
124	4711186	168	Matt Murley -LRB- born December 17 , 1979 -RRB- is an American professional ice hockey forward who currently plays for the Oji Eagles of the Asian League .	Matt Murley	0	11	PERSON	P54	Oji Eagles	123	133	ORGANIZATION
125	4711186	169	Murley signed with Khabarovsk on October 9 , 2009 and finished his season in the KHL .  On October 6 , 2009 , Murley signed with Langenthal of the Swiss National League B -LRB- NLB -RRB- in Switzerland .	Khabarovsk	19	29	LOCATION	P1376	NLB	177	180	ORGANIZATION
126	41164868	170	Eleanor Holmes Norton , a Democrat , sought election for her second term to the United States  House of Representatives .	Eleanor Holmes Norton	0	21	PERSON	P69	House of Representatives	95	119	ORGANIZATION
127	117183	171	Three Oaks is a village in Three Oaks Township , Berrien County in the U.S. state of Michigan .	Berrien County	49	63	LOCATION	P47	Michigan	85	93	LOCATION
128	241734	172	A memorial to the distinguished legislator and jurist still exists near the former estate . Pendleton County , West Virginia -LRB- formed 1788 -RRB- and Pendleton County , Kentucky -LRB- formed 1798 -RRB- were both named in Pendleton 's honor .	Pendleton County	92	108	LOCATION	P47	Pendleton County	153	169	LOCATION
129	29417201	173	Navajo Butte -LRB- 77 ° 58 ′ S 162 ° 3 ′ E / 77.967 ° S 162.050 ° E / -77.967 ; 162.050 Coordinates : 77 ° 58 ′ S 162 ° 3 ′ E / 77.967 ° S 162.050 ° E / -77.967 ; 162.050 -RRB- is a sandstone butte which displays large-scale cross bedding , rising from the south-central part of Table Mountain , Royal Society Range , in Victoria Land .	Table Mountain	279	293	LOCATION	P131	Victoria Land	321	334	LOCATION
130	7820698	174	Kanagawa Prefectural Kawawa High School -LRB- 神奈川県立川和高等学校 , Kanagawa Kenritsu Kawawa Kōtōgakkō -RRB- is a high school in Tsuzuki-ku , Yokohama , Japan , founded in 1962 .	Yokohama	134	142	LOCATION	P47	Japan	145	150	LOCATION
131	18603746	175	Beijing has seven UNESCO World Heritage Sites -- the Forbidden City , Temple of Heaven , Summer Palace , Ming Tombs , Zhoukoudian , as well as parts of the Great Wall and the Grand Canal .	Zhoukoudian	118	129	LOCATION	P150	Great Wall	156	166	LOCATION
132	18603746	176	Since the Yuan continued to occupy Shangdu and Mongolia , however , a new town was established to supply the military garrisons in the area .	Shangdu	35	42	LOCATION	P150	Mongolia	47	55	LOCATION
133	18603746	177	During the fighting , several important structures were destroyed , including the Hanlin Academy and the -LRB- new -RRB- Summer Palace .  The fomenters of the Xinhai Revolution of 1911 sought to replace Qing rule with a republic and leaders like Sun Yat-sen originally intended to return the capital to Nanjing .	Sun Yat-sen	246	257	PERSON	P27, P69	Nanjing	303	310	LOCATION
134	18603746	178	Mountains to the north , northwest and west shield the city and northern China 's agricultural heartland from the encroaching desert steppes .  The northwestern part of the municipality , especially Yanqing County and Huairou District , are dominated by the Jundu Mountains , while the western part is framed by Xishan or the Western Hills .	Huairou District	218	234	LOCATION	P150	Xishan	312	318	LOCATION
135	18603746	179	Hebei Province burned over 300 million tons of coal in 2011 , more than all of Germany , of which only 30 % were used for power generation and a considerable portion for steel and cement making .  Power plants in the coal-mining regions of Shanxi , Inner Mongolia and Shaanxi , where coal consumption has tripled since 2000 , and Shandong also contribute to air pollution in Beijing .	Shanxi	240	246	LOCATION	P47, P150	Shandong	330	338	LOCATION
136	18603746	179	Hebei Province burned over 300 million tons of coal in 2011 , more than all of Germany , of which only 30 % were used for power generation and a considerable portion for steel and cement making .  Power plants in the coal-mining regions of Shanxi , Inner Mongolia and Shaanxi , where coal consumption has tripled since 2000 , and Shandong also contribute to air pollution in Beijing .	Shaanxi	268	275	LOCATION	P47, P150	Shandong	330	338	LOCATION
137	18603746	179	Hebei Province burned over 300 million tons of coal in 2011 , more than all of Germany , of which only 30 % were used for power generation and a considerable portion for steel and cement making .  Power plants in the coal-mining regions of Shanxi , Inner Mongolia and Shaanxi , where coal consumption has tripled since 2000 , and Shandong also contribute to air pollution in Beijing .	Shandong	330	338	LOCATION	P47	Beijing	375	382	LOCATION
138	18603746	180	On 13 November 2015 Miyun and Yanqing were upgraded to districts .	Miyun	20	25	LOCATION	P150	Yanqing	30	37	LOCATION
139	18603746	181	Surrounding the Forbidden City are several former imperial gardens , parks and scenic areas , notably Beihai , Shichahai , Zhongnanhai , Jingshan and Zhongshan .	Beihai	102	108	LOCATION	P150	Shichahai	111	120	LOCATION
140	18603746	182	The city hosted the second Chinese National Games in 1914 and the first four National Games of China in 1959 , 1965 , 1975 , 1979 , respectively , and co-hosted the 1993 National Games with Sichuan and Qingdao .	Sichuan	190	197	LOCATION	P47	Qingdao	202	209	LOCATION
141	18603746	183	Beijing serves as a large rail hub in China 's railway network .  Ten conventional rail lines radiate from the city to : Shanghai -LRB- Jinghu Line -RRB- , Guangzhou -LRB- Jingguang Line -RRB- , Kowloon -LRB- Jingjiu Line -RRB- , Harbin -LRB- Jingha Line -RRB- , Baotou -LRB- Jingbao Line -RRB- , Qinhuangdao -LRB- Jingqin Line -RRB- , Chengde -LRB- Jingcheng Line -RRB- , Tongliao , Inner Mongolia -LRB- Jingtong Line -RRB- , Yuanping , Shanxi -LRB- Jingyuan Line -RRB- and Shacheng , Hebei -LRB- Fengsha Line -RRB- .	Kowloon	195	202	LOCATION	P47, P150	Harbin	230	236	LOCATION
142	18603746	183	Beijing serves as a large rail hub in China 's railway network .  Ten conventional rail lines radiate from the city to : Shanghai -LRB- Jinghu Line -RRB- , Guangzhou -LRB- Jingguang Line -RRB- , Kowloon -LRB- Jingjiu Line -RRB- , Harbin -LRB- Jingha Line -RRB- , Baotou -LRB- Jingbao Line -RRB- , Qinhuangdao -LRB- Jingqin Line -RRB- , Chengde -LRB- Jingcheng Line -RRB- , Tongliao , Inner Mongolia -LRB- Jingtong Line -RRB- , Yuanping , Shanxi -LRB- Jingyuan Line -RRB- and Shacheng , Hebei -LRB- Fengsha Line -RRB- .	Baotou	263	269	LOCATION	P150	Qinhuangdao	297	308	LOCATION
143	18603746	183	Beijing serves as a large rail hub in China 's railway network .  Ten conventional rail lines radiate from the city to : Shanghai -LRB- Jinghu Line -RRB- , Guangzhou -LRB- Jingguang Line -RRB- , Kowloon -LRB- Jingjiu Line -RRB- , Harbin -LRB- Jingha Line -RRB- , Baotou -LRB- Jingbao Line -RRB- , Qinhuangdao -LRB- Jingqin Line -RRB- , Chengde -LRB- Jingcheng Line -RRB- , Tongliao , Inner Mongolia -LRB- Jingtong Line -RRB- , Yuanping , Shanxi -LRB- Jingyuan Line -RRB- and Shacheng , Hebei -LRB- Fengsha Line -RRB- .	Qinhuangdao	297	308	LOCATION	P150	Chengde	336	343	LOCATION
144	18603746	183	Beijing serves as a large rail hub in China 's railway network .  Ten conventional rail lines radiate from the city to : Shanghai -LRB- Jinghu Line -RRB- , Guangzhou -LRB- Jingguang Line -RRB- , Kowloon -LRB- Jingjiu Line -RRB- , Harbin -LRB- Jingha Line -RRB- , Baotou -LRB- Jingbao Line -RRB- , Qinhuangdao -LRB- Jingqin Line -RRB- , Chengde -LRB- Jingcheng Line -RRB- , Tongliao , Inner Mongolia -LRB- Jingtong Line -RRB- , Yuanping , Shanxi -LRB- Jingyuan Line -RRB- and Shacheng , Hebei -LRB- Fengsha Line -RRB- .	Chengde	336	343	LOCATION	P150	Tongliao	373	381	LOCATION
